id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
24053	New Decent Homes Standard Delayed Until 2035	New decent homes standard delayed until 2035	2026-01-29 10:35:50.299207+00	2026-01-29 10:36:32.064484+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:36:28.143987+00	2026-01-29 10:36:31.742632+00	FALSE		[{"at": "2026-01-29T10:36:28.143987", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:36:31.742632", "reason": "no_content", "status": "failed", "attempt": 1}]
24052	Emergency Loans Offered To Civil Servants Waiting	Emergency loans offered to civil servants waiting on pensions	2026-01-29 10:35:48.695348+00	2026-01-29 14:17:17.617691+00		active	2	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:36:15.82677+00	2026-01-29 10:36:27.738813+00	FALSE		[{"at": "2026-01-29T10:36:15.826770", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:36:27.738813", "reason": "no_image", "status": "failed", "attempt": 1}]
24051	Thai Air Force Says 2 Pilots Killed	Thai Air Force says 2 pilots killed in plane crash during training mission	2026-01-29 10:26:19.635793+00	2026-01-29 10:32:37.520905+00		active	1	750	published			1	2026-01-29 10:32:13.161773+00	2026-01-29 10:32:37.22416+00	FALSE		[{"at": "2026-01-29T10:32:13.161773", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:32:37.224160", "reason": null, "status": "published", "attempt": 1}]
24050	It Isn’T Just Japan: Asia’S Other Big	It isn’t just Japan: Asia’s other big currencies also look cheap	2026-01-29 10:26:17.745768+00	2026-01-29 10:32:13.06906+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:31:52.760441+00	2026-01-29 10:32:12.776453+00	FALSE		[{"at": "2026-01-29T10:31:52.760441", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:32:12.776453", "reason": "no_image", "status": "failed", "attempt": 1}]
24049	Why Is The Yen Still So Weak?	Why is the yen still so weak?	2026-01-29 10:26:16.012295+00	2026-01-29 10:31:52.674766+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:31:28.067769+00	2026-01-29 10:31:52.317836+00	FALSE		[{"at": "2026-01-29T10:31:28.067769", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:31:52.317836", "reason": "no_image", "status": "failed", "attempt": 1}]
24048	The Fate Of Japan’S $6Trn Foreign Portfolio	The fate of Japan’s $6trn foreign portfolio rattles global markets	2026-01-29 10:26:14.509278+00	2026-01-29 10:31:27.980662+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:31:06.112517+00	2026-01-29 10:31:27.679486+00	FALSE		[{"at": "2026-01-29T10:31:06.112517", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:31:27.679486", "reason": "no_image", "status": "failed", "attempt": 1}]
24047	Tiny Mammals Are Sending Warning Signs Scientists	Tiny mammals are sending warning signs scientists can finally read	2026-01-29 10:26:12.838943+00	2026-01-29 10:31:06.026799+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:30:54.848706+00	2026-01-29 10:31:05.713566+00	FALSE		[{"at": "2026-01-29T10:30:54.848706", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:31:05.713566", "reason": "no_image", "status": "failed", "attempt": 1}]
24046	A Breakthrough That Turns Exhaust Co2 Into	A breakthrough that turns exhaust CO2 into useful materials	2026-01-29 10:26:11.181247+00	2026-01-29 10:30:54.763094+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:30:40.295722+00	2026-01-29 10:30:54.461544+00	FALSE		[{"at": "2026-01-29T10:30:40.295722", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:30:54.461544", "reason": "no_image", "status": "failed", "attempt": 1}]
24045	Long-Term Alcohol Use Linked To A Sharp	Long-term alcohol use linked to a sharp rise in rectal cancer	2026-01-29 10:26:09.415971+00	2026-01-29 10:30:40.21308+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:30:28.479076+00	2026-01-29 10:30:39.89502+00	FALSE		[{"at": "2026-01-29T10:30:28.479076", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:30:39.895020", "reason": "no_image", "status": "failed", "attempt": 1}]
24044	Helping With Grandkids May Slow Cognitive Decline	Helping with grandkids may slow cognitive decline	2026-01-29 10:26:07.668259+00	2026-01-29 10:30:28.393308+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:30:16.253389+00	2026-01-29 10:30:28.034875+00	FALSE		[{"at": "2026-01-29T10:30:16.253389", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:30:28.034875", "reason": "no_image", "status": "failed", "attempt": 1}]
24043	Developmental Convergence And Divergence In Human Stem	Developmental convergence and divergence in human stem cell models of autism	2026-01-29 10:26:05.863622+00	2026-01-29 10:30:16.155515+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:29:46.83843+00	2026-01-29 10:30:15.862324+00	FALSE		[{"at": "2026-01-29T10:29:46.838430", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:30:15.862324", "reason": "no_image", "status": "failed", "attempt": 1}]
24042	Sex Crimes Soar To Record Levels With	Sex crimes soar to record levels with average of 588 every day, while drug offences and shoplifting continue to rise in new official stats	2026-01-29 10:26:04.171757+00	2026-01-29 10:29:46.757149+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:29:39.770961+00	2026-01-29 10:29:46.454823+00	FALSE		[{"at": "2026-01-29T10:29:39.770961", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:29:46.454823", "reason": "no_content", "status": "failed", "attempt": 1}]
24041	Shipbuilders Put 3D Printed Parts On A	Shipbuilders put 3D printed parts on a US aircraft carrier and submarine. The Navy liked the results.	2026-01-29 10:26:01.741648+00	2026-01-29 10:29:06.839838+00		active	1	750	published			1	2026-01-29 10:28:19.691127+00	2026-01-29 10:29:06.243205+00	FALSE		[{"at": "2026-01-29T10:28:19.691127", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:29:06.243205", "reason": null, "status": "published", "attempt": 1}]
24040	World’S Largest Sovereign Wealth Fund Posts Record	World’s largest sovereign wealth fund posts record $1.4 billion annual return, driven by tech and banking rally	2026-01-29 10:25:59.002551+00	2026-01-29 10:28:19.58897+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:28:11.051852+00	2026-01-29 10:28:19.27106+00	FALSE		[{"at": "2026-01-29T10:28:11.051852", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:28:19.271060", "reason": "no_content", "status": "failed", "attempt": 1}]
24039	Why South Korea’S Gen Z Steer Towards	Why South Korea’s Gen Z steer towards bus driving as job market shifts	2026-01-29 10:25:57.271669+00	2026-01-29 10:28:08.999779+00		active	1	750	published			1	2026-01-29 10:27:47.441787+00	2026-01-29 10:28:08.680202+00	FALSE		[{"at": "2026-01-29T10:27:47.441787", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:28:08.680202", "reason": null, "status": "published", "attempt": 1}]
24038	New Planet That Could Support Life Discovered	New planet that could support life discovered by Queensland scientists	2026-01-29 10:25:55.583378+00	2026-01-29 10:27:45.251514+00		active	1	750	published			1	2026-01-29 10:27:26.690802+00	2026-01-29 10:27:44.915433+00	FALSE		[{"at": "2026-01-29T10:27:26.690802", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:27:44.915433", "reason": null, "status": "published", "attempt": 1}]
24037	Tension Stays High Between Iran And The	Tension stays high between Iran and the US as Trump threatens attack	2026-01-29 10:25:52.904946+00	2026-01-29 10:27:26.592932+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:27:11.092254+00	2026-01-29 10:27:26.294247+00	FALSE		[{"at": "2026-01-29T10:27:11.092254", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:27:26.294247", "reason": "no_image", "status": "failed", "attempt": 1}]
24036	Ai-Generated Blog Post Sends Travellers To Imaginary	AI-generated blog post sends travellers to imaginary Tasmanian hot springs	2026-01-29 10:25:49.587479+00	2026-01-29 10:27:05.960393+00		active	1	750	published			1	2026-01-29 10:26:35.564453+00	2026-01-29 10:27:05.659083+00	FALSE		[{"at": "2026-01-29T10:26:35.564453", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:27:05.659083", "reason": null, "status": "published", "attempt": 1}]
24035	About The Us-Proposed Gaza Community	What we know about the US-proposed Gaza community	2026-01-29 10:25:47.335942+00	2026-01-29 10:26:35.477198+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:26:26.390864+00	2026-01-29 10:26:35.174347+00	FALSE		[{"at": "2026-01-29T10:26:26.390864", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:26:35.174347", "reason": "no_content", "status": "failed", "attempt": 1}]
24034	Ian Mcewan Calls For Assisted Dying Rights	Ian McEwan calls for assisted dying rights to extend to dementia sufferers	2026-01-29 10:17:20.755427+00	2026-01-29 10:30:48.008549+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:30:35.190611+00	2026-01-29 10:30:47.684752+00	FALSE		[{"at": "2026-01-29T10:30:35.190611", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:30:47.684752", "reason": "no_image", "status": "failed", "attempt": 1}]
24033	Trump Successfully Turns Off Crazy Biden Era	Trump successfully turns off crazy Biden era regulations on your home appliances	2026-01-29 10:17:18.893815+00	2026-01-29 10:30:30.361027+00		active	1	750	published			1	2026-01-29 10:30:03.708842+00	2026-01-29 10:30:30.044684+00	FALSE		[{"at": "2026-01-29T10:30:03.708842", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:30:30.044684", "reason": null, "status": "published", "attempt": 1}]
24032	Not Coming To America: The 60-Year Immigration	Not coming to America: The 60-year immigration bubble finally bursts	2026-01-29 10:17:17.010304+00	2026-01-29 10:29:59.283535+00		active	1	750	published			1	2026-01-29 10:29:29.82669+00	2026-01-29 10:29:57.943036+00	FALSE		[{"at": "2026-01-29T10:29:29.826690", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:29:57.943036", "reason": null, "status": "published", "attempt": 1}]
24031	"Inception," "The Karate Kid" Among Films Added	"Inception," "The Karate Kid" among films added to National Film Registry	2026-01-29 10:17:14.409088+00	2026-01-29 10:29:29.74104+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:29:21.658409+00	2026-01-29 10:29:29.439991+00	FALSE		[{"at": "2026-01-29T10:29:21.658409", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:29:29.439991", "reason": "no_content", "status": "failed", "attempt": 1}]
24030	Trading Houses Involved In Past Bribery Run	Trading houses involved in past bribery run Trump’s Venezuelan oil sales	2026-01-29 10:17:12.794878+00	2026-01-29 10:29:17.290129+00		active	1	750	published			1	2026-01-29 10:27:50.267586+00	2026-01-29 10:29:16.978431+00	FALSE		[{"at": "2026-01-29T10:27:50.267586", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:29:16.978431", "reason": null, "status": "published", "attempt": 1}]
24029	Google Warns Against 'Breaking Search,' As Pressure	Google warns against 'breaking Search,' as pressure mounts over web future	2026-01-29 10:17:10.940264+00	2026-01-29 10:27:45.965644+00		active	1	750	published			1	2026-01-29 10:27:00.273334+00	2026-01-29 10:27:45.669103+00	FALSE		[{"at": "2026-01-29T10:27:00.273334", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:27:45.669103", "reason": null, "status": "published", "attempt": 1}]
24028	French Justice Minister Proposes Banning Legal Migration	French justice minister proposes banning LEGAL migration for 'two to three years'	2026-01-29 10:17:08.678096+00	2026-01-29 10:27:00.16402+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:26:55.260937+00	2026-01-29 10:26:59.838168+00	FALSE		[{"at": "2026-01-29T10:26:55.260937", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:26:59.838168", "reason": "no_content", "status": "failed", "attempt": 1}]
24027	Royal Navy Tracks 'Suspicious' Russian Ship As	Royal Navy tracks 'suspicious' Russian ship as it spends 14 hours over undersea data cables in the Bristol Channel	2026-01-29 10:17:06.953226+00	2026-01-29 10:26:55.170674+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:26:46.505643+00	2026-01-29 10:26:54.85575+00	FALSE		[{"at": "2026-01-29T10:26:46.505643", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:26:54.855750", "reason": "no_content", "status": "failed", "attempt": 1}]
24026	U.S. 10-Year Treasury Yields Rise As Investors	U.S. 10-year Treasury yields rise as investors weigh Fed decision	2026-01-29 10:17:04.090065+00	2026-01-29 10:26:46.409054+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 10:26:42.187221+00	2026-01-29 10:26:46.100781+00	FALSE		[{"at": "2026-01-29T10:26:42.187221", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:26:46.100781", "reason": "no_content", "status": "failed", "attempt": 1}]
24025	Jerome Powell Isn’T Moving On Rates Or	Jerome Powell Isn’t Moving on Rates or Politics	2026-01-29 10:17:01.848435+00	2026-01-29 10:26:36.865754+00		active	1	750	published			1	2026-01-29 10:25:00.717331+00	2026-01-29 10:26:36.563484+00	FALSE		[{"at": "2026-01-29T10:25:00.717331", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:26:36.563484", "reason": null, "status": "published", "attempt": 1}]
24024	Hong Kong Cracks Down On Alleged Hk$700	Hong Kong cracks down on alleged HK$700 million renovation bid-rigging syndicate	2026-01-29 10:17:00.237587+00	2026-01-29 10:24:58.420345+00		active	1	750	published			1	2026-01-29 10:24:33.576884+00	2026-01-29 10:24:58.097894+00	FALSE		[{"at": "2026-01-29T10:24:33.576884", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:24:58.097894", "reason": null, "status": "published", "attempt": 1}]
24023	Congresswoman Ilhan Omar, Attacked In Minneapolis, Defies	Congresswoman Ilhan Omar, attacked in Minneapolis, defies Trump: ‘Fear and intimidation doesn’t work on me’	2026-01-29 10:16:58.457697+00	2026-01-29 10:24:31.167765+00		active	1	750	published			1	2026-01-29 10:23:49.385006+00	2026-01-29 10:24:30.827443+00	FALSE		[{"at": "2026-01-29T10:23:49.385006", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:24:30.827443", "reason": null, "status": "published", "attempt": 1}]
24022	Cuba Has ‘15 To 20 Days’ Of	Cuba has ‘15 to 20 days’ of oil left as Trump turns the screws	2026-01-29 10:16:56.6895+00	2026-01-29 10:23:49.29966+00		active	1	750	failed	synthesis_failed	Claude API failed to synthesize article from sources	1	2026-01-29 10:23:08.290542+00	2026-01-29 10:23:48.988321+00	FALSE		[{"at": "2026-01-29T10:23:08.290542", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:23:48.988321", "reason": "synthesis_failed", "status": "failed", "attempt": 1}]
24021	'Rutte Is Right': Europe Can'T Win Without	'Rutte is right': Europe can't win without the US, says former US NATO official	2026-01-29 10:16:52.893877+00	2026-01-29 10:23:08.205153+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 10:22:55.957558+00	2026-01-29 10:23:07.60456+00	FALSE		[{"at": "2026-01-29T10:22:55.957558", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T10:23:07.604560", "reason": "no_image", "status": "failed", "attempt": 1}]
