id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
26423	Thousands Marched For Democracy In Myanmar. Some	Thousands marched for democracy in Myanmar. Some died in prison.	2026-01-31 08:25:19.212532+00	2026-01-31 08:25:30.661811+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 08:25:20.335395+00	2026-01-31 08:25:30.373634+00	FALSE		[{"at": "2026-01-31T08:25:20.335395", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:25:30.373634", "reason": "no_content", "status": "failed", "attempt": 1}]
26422	Britain’S Neal Skupski Wins Australian Open Men’S	Britain’s Neal Skupski wins Australian Open men’s doubles with Christian Harrison	2026-01-31 08:15:44.540555+00	2026-01-31 08:16:21.638783+00		active	1	750	published			1	2026-01-31 08:15:57.643086+00	2026-01-31 08:16:21.327393+00	FALSE		[{"at": "2026-01-31T08:15:57.643086", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:16:21.327393", "reason": null, "status": "published", "attempt": 1}]
26421	Israeli Forces Kill 12 Palestinians Across Gaza,	Israeli forces kill 12 Palestinians across Gaza, attacks reported in Rafah	2026-01-31 08:15:44.094955+00	2026-01-31 09:05:39.905888+00		active	3	750	failed	no_content	All 2 sources blocked or failed to fetch	2	2026-01-31 08:15:54.351704+00	2026-01-31 09:05:39.618157+00	FALSE		[{"at": "2026-01-31T08:15:54.351704", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:15:57.259603", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T09:05:35.582929", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T09:05:39.618157", "reason": "no_content", "status": "failed", "attempt": 2}]
26420	Gaza’S Collapsing Economy Drives Youth To Create	Gaza’s collapsing economy drives youth to create unconventional solutions	2026-01-31 08:15:43.586754+00	2026-01-31 08:15:54.259144+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 08:15:48.431294+00	2026-01-31 08:15:53.951138+00	FALSE		[{"at": "2026-01-31T08:15:48.431294", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:15:53.951138", "reason": "no_content", "status": "failed", "attempt": 1}]
26419	Trump Unloads On ‘Radical Left’ As He	Trump unloads on ‘radical left’ as he stands by Kristi Noem amid immigration enforcement unrest	2026-01-31 08:06:09.024531+00	2026-01-31 08:08:27.726208+00		active	2	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-31 08:07:58.069142+00	2026-01-31 08:08:27.382445+00	FALSE		[{"at": "2026-01-31T08:07:58.069142", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:08:27.382445", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26418	Will India Warm To Russia’S Bid To	Will India warm to Russia’s bid to revive troika with China?	2026-01-31 08:06:08.586423+00	2026-01-31 08:07:47.765335+00		active	1	750	published			1	2026-01-31 08:07:10.016061+00	2026-01-31 08:07:47.386007+00	FALSE		[{"at": "2026-01-31T08:07:10.016061", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:07:47.386007", "reason": null, "status": "published", "attempt": 1}]
26417	Musk Says He Repeatedly Declined Invitations From	Musk says he repeatedly declined invitations from Epstein	2026-01-31 08:06:08.135512+00	2026-01-31 08:07:08.007036+00		active	1	750	published			1	2026-01-31 08:06:45.006627+00	2026-01-31 08:07:07.707448+00	FALSE		[{"at": "2026-01-31T08:06:45.006627", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:07:07.707448", "reason": null, "status": "published", "attempt": 1}]
26416	For The Love Of Lemkos: Warhol, Nikifor	For the love of Lemkos: Warhol, Nikifor and Nowosielski explored in new Warsaw exhibition	2026-01-31 08:06:07.658333+00	2026-01-31 08:06:43.021062+00		active	1	750	published			1	2026-01-31 08:06:12.886427+00	2026-01-31 08:06:42.719705+00	FALSE		[{"at": "2026-01-31T08:06:12.886427", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T08:06:42.719705", "reason": null, "status": "published", "attempt": 1}]
26415	Epstein Offered Ex-Prince Andrew Meeting With Russian	Epstein offered ex-prince Andrew meeting with Russian woman: files	2026-01-31 07:55:16.011251+00	2026-02-01 00:05:37.11796+00		active	3	750	skipped	duplicate	Duplicate detected: duplicate_title	2	2026-01-31 07:55:17.641813+00	2026-02-01 00:05:36.745753+00	FALSE		[{"at": "2026-01-31T07:55:17.641813", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:55:38.928264", "reason": "duplicate", "status": "skipped", "attempt": 1}, {"at": "2026-02-01T00:05:13.463598", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-02-01T00:05:36.745753", "reason": "duplicate", "status": "skipped", "attempt": 2}]
26414	Britain'S Biggest Taxpayers Revealed: Gambling Tycoons Top	Britain's biggest taxpayers revealed: Gambling tycoons top list with £400m tax bill, while Premier League stars join Harry Styles, JK Rowling and Anthony Joshua in the top 100	2026-01-31 07:45:07.630806+00	2026-02-01 04:44:41.379443+00		active	4	750	published	no_content	All 2 sources blocked or failed to fetch	3	2026-01-31 07:46:02.906086+00	2026-02-01 04:44:40.984804+00	TRUE	3.0	[{"at": "2026-01-31T07:46:02.906086", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:46:10.322282", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T09:46:55.233190", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T09:47:04.061559", "reason": "no_content", "status": "failed", "attempt": 2}, {"at": "2026-02-01T04:44:08.504257", "reason": null, "status": "processing", "attempt": 3}, {"at": "2026-02-01T04:44:40.984804", "reason": null, "status": "published", "attempt": 3}]
26413	China Slaps Us$3.7 Million Fine On Kuaishou	China slaps US$3.7 million fine on Kuaishou over live-streaming e-commerce violation	2026-01-31 07:45:07.182483+00	2026-01-31 07:46:01.001654+00		active	1	750	published			1	2026-01-31 07:45:28.80537+00	2026-01-31 07:46:00.361063+00	FALSE		[{"at": "2026-01-31T07:45:28.805370", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:46:00.361063", "reason": null, "status": "published", "attempt": 1}]
26412	Australian Open Women'S Final Tonight	Australian Open women's final tonight	2026-01-31 07:45:06.65291+00	2026-01-31 07:45:28.713905+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 07:45:08.985904+00	2026-01-31 07:45:28.426039+00	FALSE		[{"at": "2026-01-31T07:45:08.985904", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:45:28.426039", "reason": "no_content", "status": "failed", "attempt": 1}]
26411	Uk And Eu To Explore Renewed Talks	UK and EU to explore renewed talks on defence cooperation	2026-01-31 07:35:42.487422+00	2026-01-31 07:37:05.862929+00		active	1	750	published			1	2026-01-31 07:36:45.462778+00	2026-01-31 07:37:05.575638+00	FALSE		[{"at": "2026-01-31T07:36:45.462778", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:37:05.575638", "reason": null, "status": "published", "attempt": 1}]
26410	Mercedes And Hamilton Shine In F1’S First	Mercedes and Hamilton shine in F1’s first pre-season test in Barcelona	2026-01-31 07:35:42.009417+00	2026-01-31 07:36:43.51298+00		active	1	750	published			1	2026-01-31 07:36:20.360584+00	2026-01-31 07:36:42.951947+00	FALSE		[{"at": "2026-01-31T07:36:20.360584", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:36:42.951947", "reason": null, "status": "published", "attempt": 1}]
26409	Us Government Enters Partial Shutdown	US government enters partial shutdown	2026-01-31 07:35:40.887656+00	2026-02-01 02:04:21.670561+00		active	8	750	published			1	2026-01-31 07:35:44.06617+00	2026-01-31 07:36:09.749263+00	FALSE		[{"at": "2026-01-31T07:35:44.066170", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:36:09.749263", "reason": null, "status": "published", "attempt": 1}]
26408	Smoke Engulfs Sydney, Resulting In Poor Air	Smoke engulfs Sydney, resulting in poor air quality	2026-01-31 07:25:44.463561+00	2026-01-31 21:55:10.690042+00		active	3	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-31 07:27:20.497003+00	2026-01-31 21:55:10.362432+00	TRUE	2.0	[{"at": "2026-01-31T07:27:20.497003", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:27:41.587354", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T21:54:26.694107", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T21:55:10.362432", "reason": null, "status": "published", "attempt": 2}]
26407	Bbq Explosion Injures Five People At Caravan	BBQ explosion injures five people at caravan park	2026-01-31 07:25:43.939643+00	2026-01-31 07:27:20.407436+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 07:26:57.354512+00	2026-01-31 07:27:20.052668+00	FALSE		[{"at": "2026-01-31T07:26:57.354512", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:27:20.052668", "reason": "no_content", "status": "failed", "attempt": 1}]
26406	What To Know About The Strait Of	What to know about the Strait of Hormuz as Iran plans military drill while tensions are high with US	2026-01-31 07:25:42.693797+00	2026-01-31 17:54:26.990765+00		active	5	750	published			1	2026-01-31 07:26:26.788075+00	2026-01-31 07:26:46.532049+00	FALSE		[{"at": "2026-01-31T07:26:26.788075", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:26:46.532049", "reason": null, "status": "published", "attempt": 1}]
26405	As Ceasefire Advances And Rafah Nears Reopening,	As ceasefire advances and Rafah nears reopening, hospitals say 12 killed in Israeli strikes in Gaza	2026-01-31 07:25:42.050714+00	2026-02-01 10:44:06.398931+00		active	8	750	published			1	2026-01-31 07:25:48.056567+00	2026-01-31 07:26:15.485538+00	FALSE		[{"at": "2026-01-31T07:25:48.056567", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:26:15.485538", "reason": null, "status": "published", "attempt": 1}]
26404	Nobody Mourns The Metaverse: What Went Wrong	Nobody mourns the metaverse: What went wrong with Zuckerberg's vision and what is next for VR?	2026-01-31 07:15:02.430911+00	2026-01-31 07:16:02.74276+00		active	1	750	failed	api_error	{'message': 'index row requires 1369872 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-31 07:15:32.304575+00	2026-01-31 07:16:02.350659+00	FALSE		[{"at": "2026-01-31T07:15:32.304575", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:16:02.350659", "reason": "api_error", "status": "failed", "attempt": 1}]
26403	Is This The End Of The Western-Led	Is this the end of the Western-led world order?	2026-01-31 07:06:08.347351+00	2026-01-31 07:07:48.060587+00		active	1	750	failed	api_error	{'message': 'index row requires 1659488 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-31 07:07:15.570439+00	2026-01-31 07:07:47.584222+00	FALSE		[{"at": "2026-01-31T07:07:15.570439", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:07:47.584222", "reason": "api_error", "status": "failed", "attempt": 1}]
26402	Social Media Abuzz With Politics As Lower	Social media abuzz with politics as Lower House election looms	2026-01-31 07:06:07.874941+00	2026-01-31 07:07:15.482996+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 07:07:05.254893+00	2026-01-31 07:07:15.144242+00	FALSE		[{"at": "2026-01-31T07:07:05.254893", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:07:15.144242", "reason": "no_content", "status": "failed", "attempt": 1}]
26401	Are The West'S Tightening Oil Sanctions Finally	Are the West's tightening oil sanctions finally taking their toll on Russia’s economy?	2026-01-31 07:06:05.389554+00	2026-01-31 07:06:52.91919+00		active	2	750	published			1	2026-01-31 07:06:21.476324+00	2026-01-31 07:06:52.546536+00	FALSE		[{"at": "2026-01-31T07:06:21.476324", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:06:52.546536", "reason": null, "status": "published", "attempt": 1}]
26400	Wave Of Israeli Air Strikes Hit Southern	Wave of Israeli air strikes hit southern Lebanon despite ceasefire	2026-01-31 07:06:04.833592+00	2026-01-31 07:06:21.390859+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 07:06:17.833568+00	2026-01-31 07:06:21.085679+00	FALSE		[{"at": "2026-01-31T07:06:17.833568", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:06:21.085679", "reason": "no_content", "status": "failed", "attempt": 1}]
26399	Shipping Giant Maersk To Take Over Panama	Shipping giant Maersk to take over Panama Canal ports after court ruling	2026-01-31 07:06:04.254462+00	2026-01-31 07:28:09.123588+00		active	3	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-31 07:06:10.93581+00	2026-01-31 07:28:08.830764+00	TRUE	2.0	[{"at": "2026-01-31T07:06:10.935810", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T07:06:17.180898", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T07:27:42.008862", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T07:28:08.830764", "reason": null, "status": "published", "attempt": 2}]
26398	Lapd Arrests Violent Agitators After Protests Erupt	LAPD arrests violent agitators after protests erupt outside federal detention center in Los Angeles	2026-01-31 06:55:09.26949+00	2026-01-31 06:55:41.420798+00		active	1	750	published			1	2026-01-31 06:55:10.219318+00	2026-01-31 06:55:40.506863+00	FALSE		[{"at": "2026-01-31T06:55:10.219318", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T06:55:40.506863", "reason": null, "status": "published", "attempt": 1}]
26397	Hong Kong Health Chief Seeks To Speed	Hong Kong health chief seeks to speed up Medical Council’s complaint handling	2026-01-31 06:45:00.770996+00	2026-01-31 06:46:16.492534+00		active	2	750	failed	api_error	{'message': 'index row requires 1624472 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-31 06:45:43.247999+00	2026-01-31 06:46:16.094463+00	FALSE		[{"at": "2026-01-31T06:45:43.247999", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T06:46:16.094463", "reason": "api_error", "status": "failed", "attempt": 1}]
26396	Nadal Makes His Pick For Aus Open	Nadal makes his pick for Aus Open men's final	2026-01-31 06:45:00.288828+00	2026-01-31 06:45:43.157212+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 06:45:24.429634+00	2026-01-31 06:45:42.844764+00	FALSE		[{"at": "2026-01-31T06:45:24.429634", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T06:45:42.844764", "reason": "no_content", "status": "failed", "attempt": 1}]
26395	Aussie Pair Speak After Doubles Final Defeat	Aussie pair speak after doubles final defeat	2026-01-31 06:44:59.791753+00	2026-01-31 06:45:24.35028+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 06:45:03.014962+00	2026-01-31 06:45:24.032321+00	FALSE		[{"at": "2026-01-31T06:45:03.014962", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T06:45:24.032321", "reason": "no_content", "status": "failed", "attempt": 1}]
26394	China’S Wingtech, Owner Of Nexperia, Expects Wider	China’s Wingtech, owner of Nexperia, expects wider loss amid row over Dutch chipmaker	2026-01-31 06:35:59.746967+00	2026-01-31 06:38:03.862081+00		active	1	750	failed	api_error	{'message': 'index row requires 1627304 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-31 06:37:28.725121+00	2026-01-31 06:38:03.456144+00	FALSE		[{"at": "2026-01-31T06:37:28.725121", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T06:38:03.456144", "reason": "api_error", "status": "failed", "attempt": 1}]
26393	Live: Iran Announces Live-Fire Naval Drills Near	LIVE: Iran announces live-fire naval drills near US warships amid tensions	2026-01-31 06:35:57.483535+00	2026-02-01 02:04:22.766405+00		active	4	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-31 06:36:26.460357+00	2026-01-31 16:51:22.96021+00	TRUE	2.0	[{"at": "2026-01-31T06:36:26.460357", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T06:36:29.857376", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-31T16:50:21.225773", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T16:51:22.960210", "reason": null, "status": "published", "attempt": 2}]
